relative_keyword,total_search,total_store_count,competitive_rate,avg_price
덮밥그릇,1460.0,77275.0,52.93,11948.0
시라쿠스면기,1350.0,3222.0,2.39,15845.0
놋그릇세트,1710.0,14181.0,8.29,177572.0
방짜유기그릇,1080.0,30485.0,28.23,210778.0
놋향,2390.0,5166.0,2.16,63862.0
놋담방짜유기,1940.0,16832.0,8.68,72025.0
요거트볼,8080.0,96301.0,11.92,8739.0
오덴세파스타볼,1090.0,1490.0,1.37,39808.0
포트메리온파스타볼,1670.0,6631.0,3.97,44240.0
덴비파스타볼,1540.0,2424.0,1.57,57117.0
그라탕기,1010.0,25470.0,25.22,12170.0
스타벅스오덴세,4330.0,98.0,0.02,59523.0
간장종지,2400.0,70418.0,29.34,3233.0
휘슬러수저세트,6310.0,463.0,0.07,63495.0
오덴세수저세트,3840.0,689.0,0.18,25315.0
나무수저세트,2690.0,82985.0,30.85,7107.0
명품수저세트,2590.0,15597.0,6.02,24000.0
골든벨수저세트,3620.0,5248.0,1.45,29790.0
코렐수저세트,2390.0,586.0,0.25,22612.0
오덴세커트러리,2540.0,2766.0,1.09,22488.0
도시락수저세트,1270.0,67225.0,52.93,10001.0
핀티녹스,2630.0,2225.0,0.85,53063.0
어린이수저세트,1630.0,100467.0,61.64,7258.0
수저집,1800.0,37734.0,20.96,15234.0
수저받침대,4340.0,87816.0,20.23,4165.0
도자기수저통,2590.0,91159.0,35.2,11321.0
수저정리함,5040.0,92374.0,18.33,11564.0
조리도구통,1240.0,73238.0,59.06,11068.0
다이소수저통,3420.0,660.0,0.19,8333.0
포트메리온수저통,1240.0,2460.0,1.98,43947.0
수저보관함,1060.0,92744.0,87.49,11498.0
나무목,11610.0,3592.0,0.31,30364.0
사브르커트러리,15590.0,24815.0,1.59,20649.0
사브르,10520.0,94915.0,9.02,21412.0
큐티폴고아,3970.0,23469.0,5.91,26891.0
라귀올커트러리,5050.0,13314.0,2.64,31194.0
사브르샐러드스푼,1010.0,213.0,0.21,39594.0
라귀올,3520.0,34879.0,9.91,30643.0
장듀보라귀올,2280.0,10835.0,4.75,42189.0
부가티커트러리,2630.0,4314.0,1.64,39371.0
사브르포크,1250.0,22144.0,17.72,12402.0
까사부가티,2150.0,8321.0,3.87,21873.0
큐티폴,2510.0,31268.0,12.46,26563.0
손잡이앞접시,3470.0,46497.0,13.4,7325.0
크리스마스접시,11240.0,105520.0,9.39,36786.0
시라쿠스접시,11320.0,34793.0,3.07,9687.0
르쿠르제접시,6700.0,24909.0,3.72,36793.0
VBC까사,9490.0,25405.0,2.68,46523.0
코지타벨리니,12730.0,8306.0,0.65,242488.0
솔솔푸른솔,2170.0,221.0,0.1,31395.0
포트메리온악센트볼,1060.0,409.0,0.39,72214.0
무자기,9000.0,6052.0,0.67,27608.0
이도도자기,4550.0,4233.0,0.93,47367.0
스타벅스티스푼,1510.0,1618.0,1.07,11154.0
머들러,12130.0,103001.0,8.49,4356.0
하이볼머들러,1340.0,13657.0,10.19,5984.0
하이볼스틱,1610.0,11759.0,7.3,4975.0
머들러스틱,1200.0,23146.0,19.29,4524.0
조은숙갤러리,3600.0,30.0,0.01,189161.0
과일꽂이,1120.0,53133.0,47.44,4266.0
스타벅스포크,2550.0,1273.0,0.5,18822.0
스타벅스수능포크,1050.0,255.0,0.24,18509.0
코렐10인세트,4950.0,3369.0,0.68,346438.0
광주요,24360.0,9261.0,0.38,194101.0
덴비그릇세트,9390.0,4333.0,0.46,298754.0
4인그릇세트,2520.0,64220.0,25.48,206746.0
김석빈도자기,7650.0,467.0,0.06,176784.0
김성훈도자기,10180.0,2534.0,0.25,120479.0
성인식판,3890.0,38777.0,9.97,12590.0
도자기식판,6810.0,29537.0,4.34,26537.0
곡물도자기식판,3000.0,1295.0,0.43,15602.0
어린이집식판,2850.0,41707.0,14.63,9830.0
다이어트식판,4150.0,24838.0,5.99,11418.0
가정용식판,1460.0,32030.0,21.94,15392.0
클레이샤인,1400.0,1118.0,0.8,29146.0
유아식책,2470.0,75.0,0.03,15352.0
비마이매직,10160.0,282.0,0.03,25713.0
광주요소리잔,6250.0,756.0,0.12,38309.0
막걸리잔,5570.0,48696.0,8.74,13536.0
도쿠리,16870.0,60338.0,3.58,19493.0
도쿠리세트,1270.0,47050.0,37.05,28514.0
고량주잔,2480.0,31748.0,12.8,12581.0
개완,2750.0,33078.0,12.03,21377.0
차판,1670.0,89720.0,53.72,28821.0
소맥잔,2240.0,23852.0,10.65,11677.0
고블렛소주잔,1370.0,14142.0,10.32,6427.0
특이한소주잔,1130.0,41903.0,37.08,7937.0
주석잔,2880.0,22174.0,7.7,74290.0
계영배,4310.0,5922.0,1.37,77581.0
머그워머,9890.0,96695.0,9.78,31469.0
르쿠르제머그컵,7140.0,5777.0,0.81,30645.0
쏠띵즈,12060.0,1200.0,0.1,19016.0
르크루제머그,4500.0,11330.0,2.52,27829.0
스타벅스머그,4990.0,56545.0,11.33,20340.0
코렐컵,2020.0,7442.0,3.68,19083.0
산토리가쿠빈,26650.0,1866.0,0.07,31114.0
에스프레소샷잔,5310.0,36072.0,6.79,4118.0
산토리하이볼잔,4210.0,9371.0,2.23,24277.0
온더락잔,5640.0,32926.0,5.84,9442.0
짐빔하이볼잔,2010.0,4705.0,2.34,19546.0
하이볼디스펜서,2120.0,28675.0,13.53,47618.0
글랜캐런글라스,6480.0,4559.0,0.7,48023.0
언더락잔,4370.0,70247.0,16.07,6284.0
이첸도르프,5870.0,11710.0,1.99,25682.0
소맥타워,3010.0,37165.0,12.35,40162.0
스타벅스유리컵,2050.0,15837.0,7.73,21576.0
아라비아핀란드,6090.0,7947.0,1.3,52272.0
라떼잔,2800.0,100206.0,35.79,14669.0
웨지우드커피잔,6370.0,8152.0,1.28,108280.0
로얄알버트,7780.0,44921.0,5.77,109511.0
포트메리온커피잔,2220.0,15684.0,7.06,62934.0
쌍화차잔,2040.0,10606.0,5.2,24198.0
웨지우드,22310.0,86807.0,3.89,87126.0
로얄알버트커피잔,2440.0,8850.0,3.63,119756.0
홍차잔,1120.0,86628.0,77.35,57884.0
임페리얼포슬린,3620.0,5140.0,1.42,122321.0
카페라떼잔,1190.0,17220.0,14.47,13874.0
한국도자기커피잔,1020.0,9918.0,9.72,59410.0
에르메스찻잔,1760.0,2947.0,1.67,677457.0
리유저블컵,12840.0,83840.0,6.53,15224.0
투썸텀블러,15140.0,5174.0,0.34,20190.0
스벅텀블러,15450.0,22712.0,1.47,28925.0
트라이탄컵,7420.0,45562.0,6.14,3568.0
다회용컵,3170.0,52747.0,16.64,3779.0
16온스아이스컵,2870.0,11721.0,4.08,23021.0
업소용물컵,1450.0,33379.0,23.02,2127.0
콜팝용기,2330.0,3144.0,1.35,30033.0
빌레로이앤보흐고블렛,9440.0,7145.0,0.76,41668.0
리델와인잔,10720.0,44861.0,4.18,94826.0
캠핑와인잔,1940.0,41191.0,21.23,11464.0
휴대용와인잔,1240.0,30182.0,24.34,14893.0
플라스틱와인잔,2500.0,29514.0,11.81,9085.0
일회용와인잔,1470.0,9659.0,6.57,13651.0
크리스마스와인잔,2450.0,23317.0,9.52,19336.0
빌레로이앤보흐와인잔,1290.0,10325.0,8.0,44118.0
꼬냑잔,1660.0,19225.0,11.58,16335.0
쇼트즈위젤와인잔,2030.0,18419.0,9.07,14890.0
빌보고블렛잔,3010.0,1452.0,0.48,31501.0
맵시막걸리,22300.0,11.0,0.0,43290.0
러시안잭쇼비뇽블랑,5460.0,10.0,0.0,11597.0
돈훌리오1942,1340.0,66.0,0.05,253132.0
인덕션곰솥,2550.0,90432.0,35.46,48946.0
해피콜냄비,8680.0,5895.0,0.68,83763.0
큰냄비,1850.0,64866.0,35.06,47918.0
잼팟,2560.0,7964.0,3.11,34552.0
업소용육수통,1720.0,69672.0,40.51,78646.0
휘슬러곰솥,1350.0,813.0,0.6,337279.0
벨라쿠진잼팟,1800.0,131.0,0.07,50843.0
냄비뚜껑손잡이,1410.0,76851.0,54.5,3249.0
후라이팬덮개,1380.0,90263.0,65.41,9020.0
실리콘냄비손잡이,1100.0,75150.0,68.32,3933.0
풍년압력솥패킹,1430.0,10068.0,7.04,5141.0
풍년압력밥솥패킹,2390.0,2541.0,1.06,8697.0
스타우브손잡이,1380.0,4187.0,3.03,47448.0
휘슬러압력밥솥부품,1090.0,1044.0,0.96,36251.0
휘슬러압력밥솥패킹,1020.0,288.0,0.28,55082.0
휘슬러냄비세트,16440.0,8067.0,0.49,415449.0
해피콜냄비세트,4610.0,2228.0,0.48,128041.0
실리트냄비세트,7540.0,5997.0,0.8,388081.0
휘슬러냄비,10240.0,28223.0,2.76,384373.0
실리트냄비,7250.0,16410.0,2.26,346281.0
테팔냄비,6260.0,31240.0,4.99,54324.0
WMF냄비,7610.0,29339.0,3.86,384353.0
네오플램냄비,7870.0,28433.0,3.61,67070.0
테팔냄비세트,3100.0,19560.0,6.31,106460.0
샐러드마스터냄비,10700.0,236.0,0.02,38687.0
휘슬러함부르크,2400.0,554.0,0.23,409304.0
무쇠가마솥,6700.0,41374.0,6.18,65939.0
솥밥냄비,14140.0,59705.0,4.22,58296.0
가마솥화덕,3030.0,35614.0,11.75,84903.0
돌솥밥,14330.0,48715.0,3.4,64567.0
쿡셀가마솥,4250.0,119.0,0.03,135978.0
5분바로밥압력가마솥,8970.0,1509.0,0.17,90753.0
인덕션가마솥,1480.0,52406.0,35.41,62156.0
가마솥밥,3640.0,39698.0,10.91,78964.0
스텐가마솥,1710.0,51913.0,30.36,69428.0
누룽지가마솥,4960.0,53905.0,10.87,86803.0
미니가마솥,1120.0,22553.0,20.14,48158.0
돌솥뚝배기,2630.0,59265.0,22.53,59968.0
가마솥뚜껑,1870.0,24757.0,13.24,101335.0
아궁이,5840.0,74554.0,12.77,62725.0
인덕션용뚝배기,3650.0,7130.0,1.95,56080.0
계란찜뚝배기,13360.0,26680.0,2.0,17055.0
무균열뚝배기,1870.0,21848.0,11.68,27338.0
업소용뚝배기,1640.0,30651.0,18.69,5723.0
전골뚝배기,1240.0,42486.0,34.26,33307.0
스텐뚝배기,1780.0,37374.0,21.0,45402.0
에코라믹뚝배기,3140.0,64.0,0.02,40805.0
미니뚝배기,1420.0,15953.0,11.23,24382.0
밈뚝배기,1240.0,399.0,0.32,64033.0
킨토카코미,1090.0,1099.0,1.01,127450.0
쿡에버뚝배기,1560.0,2179.0,1.4,58128.0
무쎄뚝배기,1590.0,467.0,0.29,89935.0
뚝배기인덕션,1950.0,46782.0,23.99,47214.0
리한뚝배기,1190.0,2261.0,1.9,53284.0
풍년압력솥,8690.0,68147.0,7.84,83527.0
솥밥대통령,12860.0,530.0,0.04,420250.0
인덕션압력밥솥,4370.0,42717.0,9.78,98975.0
1인용압력밥솥,4700.0,38500.0,8.19,77948.0
소댕압력밥솥,7130.0,5112.0,0.72,120930.0
몬타5분누룽지가마솥,8720.0,189.0,0.02,111008.0
미니압력솥,2300.0,34854.0,15.15,79816.0
가스압력밥솥,2630.0,31007.0,11.79,92963.0
휘슬러압력솥,3690.0,10331.0,2.8,303943.0
풍년압력밥솥2인용,2110.0,4805.0,2.28,93736.0
이녹스프랑압력솥,2000.0,49.0,0.02,130217.0
실리트압력밥솥,2790.0,819.0,0.29,273806.0
스텐압력밥솥,2360.0,87278.0,36.98,105107.0
풍년압력밥솥10인용,2040.0,5299.0,2.6,115294.0
스칸디노티아압력밥솥,1790.0,15.0,0.01,106732.0
스타우브베이비웍,12980.0,1169.0,0.09,123897.0
AMT냄비,18520.0,3452.0,0.19,188907.0
파스타냄비,7280.0,55494.0,7.62,35238.0
스타우브냄비,9760.0,58176.0,5.96,155269.0
AMT파티웍,10580.0,221.0,0.02,264863.0
알라딘냄비,5520.0,1564.0,0.28,30276.0
AMT,13370.0,76349.0,5.71,227109.0
램프쿡,10860.0,1011.0,0.09,89827.0
오뎅냄비,4800.0,34280.0,7.14,31814.0
오뎅탕냄비,4650.0,28576.0,6.15,27410.0
반반냄비,2530.0,43048.0,17.02,29489.0
어묵냄비,3030.0,27517.0,9.08,31345.0
김종민냄비,1200.0,565.0,0.47,50721.0
어묵탕냄비,2830.0,23032.0,8.14,29554.0
캠핑전골냄비,2030.0,45521.0,22.42,33460.0
사각전골냄비,1650.0,22164.0,13.43,33895.0
훠궈냄비,1330.0,50497.0,37.97,34858.0
스타우브전골냄비,2240.0,3560.0,1.59,263773.0
전자렌지찜기,7450.0,75178.0,10.09,9293.0
전자레인지찜기,7600.0,75178.0,9.89,9268.0
파스타쿠커,6060.0,5842.0,0.96,21641.0
전자레인지라면용기,2720.0,21719.0,7.98,8245.0
세라믹밧드,2300.0,9261.0,4.03,16759.0
에어프라이어용기,2730.0,41153.0,15.07,12648.0
오븐트레이,2510.0,86150.0,34.32,27916.0
전자레인지뚜껑,1540.0,74165.0,48.16,6839.0
에어프라이어실리콘용기,1570.0,24661.0,15.71,11618.0
계란찜용기,2450.0,16315.0,6.66,11680.0
전자렌지용찜기,1480.0,8795.0,5.94,12076.0
전자렌지뚜껑,1320.0,74165.0,56.19,6828.0
군고구마냄비,8060.0,21069.0,2.61,20707.0
고구마굽는냄비,1750.0,5212.0,2.98,30649.0
직화냄비,2480.0,91566.0,36.92,21075.0
헹켈아울렛,1810.0,455.0,0.25,214826.0
고구마냄비,3120.0,41008.0,13.14,25484.0
고구마구이,1530.0,23869.0,15.6,37585.0
집에서군고구마,1470.0,771.0,0.52,28298.0
편백찜기,13620.0,40918.0,3.0,123822.0
대나무찜기,5320.0,49860.0,9.37,20246.0
호찜이,6460.0,728.0,0.11,46441.0
이유식찜기,4810.0,11778.0,2.45,22039.0
미니찜기,3590.0,87632.0,24.41,24044.0
인덕션찜기,2300.0,72065.0,31.33,45460.0
요시카와찜기,3460.0,1302.0,0.38,43574.0
삼립호빵찜기,4530.0,1041.0,0.23,120253.0
WMF찜기,1420.0,5430.0,3.82,194690.0
밀크팬,4000.0,56171.0,14.04,30856.0
인덕션라면냄비,1690.0,92598.0,54.79,22256.0
테팔편수냄비,1180.0,9306.0,7.89,42885.0
요시카와편수냄비,2650.0,3979.0,1.5,37055.0
리스법랑,3150.0,11770.0,3.74,81035.0
글라스락이유식냄비,2310.0,146.0,0.06,49268.0
리스법랑저그,1560.0,941.0,0.6,72421.0
돌판,6230.0,55756.0,8.95,34881.0
생선구이팬,5410.0,50508.0,9.34,35145.0
1인화로,4730.0,55842.0,11.81,30486.0
퀸센스그리들,3900.0,6352.0,1.63,30149.0
불고기판,1450.0,37277.0,25.71,34878.0
무쇠솥뚜껑,2560.0,37083.0,14.49,69124.0
미니불판,1360.0,72569.0,53.36,31239.0
안성주물,13010.0,582.0,0.04,32651.0
가정용고기불판,2330.0,90033.0,38.64,36537.0
연기안나는불판,2190.0,10383.0,4.74,58417.0
인덕션고기불판,1450.0,34633.0,23.88,41967.0
1인용화로,1900.0,55842.0,29.39,31942.0
램프쿡누름팬,7860.0,32.0,0.0,118514.0
스텐웍,3090.0,90954.0,29.43,45572.0
스텐궁중팬,1410.0,88943.0,63.08,42360.0
무쇠웍,1530.0,51821.0,33.87,48371.0
해피콜궁중팬,1890.0,3581.0,1.89,33956.0
테팔원픽냄비팬,2630.0,1153.0,0.44,46623.0
테팔궁중팬,1540.0,9099.0,5.91,40400.0
테팔웍,2060.0,23128.0,11.23,48064.0
쿠자의주방,4560.0,260.0,0.06,126181.0
쿡셀궁중팬,1710.0,885.0,0.52,84079.0
궁중팬30,1030.0,69500.0,67.48,32286.0
미니웍,1190.0,19209.0,16.14,26646.0
휘슬러웍,1480.0,2264.0,1.53,252069.0
해피콜양면팬,4540.0,737.0,0.16,43229.0
누룽지팬,1750.0,30721.0,17.55,31167.0
해피콜생선팬,1050.0,202.0,0.19,51985.0
생선후라이팬,2170.0,59574.0,27.45,44905.0
토스트팬,1310.0,74251.0,56.68,35587.0
테팔양면팬,1030.0,163.0,0.16,47971.0
해피콜,22710.0,25936.0,1.14,43952.0
락앤락후라이팬,6680.0,15460.0,2.31,21942.0
휘슬러후라이팬,9360.0,11785.0,1.26,149461.0
계란말이후라이팬,4530.0,93211.0,20.58,25495.0
테팔후라이팬세트,2770.0,49595.0,17.9,75440.0
테팔후라이팬28,1470.0,39329.0,26.75,66371.0
테팔인덕션후라이팬,4030.0,39762.0,9.87,42230.0
테팔인텐시브블랙프라이팬,1480.0,299.0,0.2,139929.0
에지리주전자,2920.0,5934.0,2.03,53772.0
차망주전자,1300.0,69700.0,53.62,24968.0
바겐슈타이거케틀팟,2370.0,53.0,0.02,31683.0
보리차주전자,2190.0,40739.0,18.6,23485.0
닥터하우스주전자,1100.0,429.0,0.39,59616.0
소리야나기주전자,1200.0,833.0,0.69,112286.0
난로주전자,3070.0,22237.0,7.24,29219.0
미녀와야수주전자,1210.0,3251.0,2.69,38925.0
유리티팟,1370.0,92169.0,67.28,22353.0
직화유리주전자,1240.0,20988.0,16.93,21715.0
사마도요티포트,2250.0,3826.0,1.7,18339.0
킨토티팟,2030.0,1492.0,0.73,35012.0
표일배,1840.0,8433.0,4.58,22836.0
인덕션유리주전자,1020.0,17683.0,17.34,43398.0
락앤락김치통,15140.0,57349.0,3.79,15519.0
타파웨어김치통,9070.0,14748.0,1.63,33681.0
삼성김치냉장고김치통,4280.0,1324.0,0.31,25152.0
삼성김치통,8210.0,1748.0,0.21,26062.0
다이소김치통,8380.0,477.0,0.06,10334.0
올스텐김치통,3000.0,2994.0,1.0,60527.0
김치자르미,3800.0,3097.0,0.82,13154.0
누름독,1150.0,18553.0,16.13,22265.0
삼성김치냉장고통,4530.0,133.0,0.03,26310.0
락앤락스텐김치통,5690.0,10413.0,1.83,34295.0
디오스김치통,2710.0,1198.0,0.44,27725.0
김치냉장고김치통,2760.0,26779.0,9.7,24595.0
누름판,2360.0,64846.0,27.48,9030.0
락앤락숨쉬는김치통,3130.0,9472.0,3.03,24867.0
투명김치통,1220.0,18615.0,15.26,15261.0
타파김치통,4590.0,1103.0,0.24,38927.0
직장인도시락통,7390.0,104390.0,14.13,19676.0
수능도시락통,8950.0,15748.0,1.76,35938.0
유아도시락통,2310.0,11521.0,4.99,19354.0
락앤락보온도시락,9060.0,3655.0,0.4,36225.0
스탠리런치박스,6730.0,3215.0,0.48,59186.0
락앤락도시락통,9260.0,3731.0,0.4,20604.0
레고도시락,6740.0,1514.0,0.22,24658.0
메팔푸르트팟,4540.0,1599.0,0.35,56965.0
조지루시보온도시락,6690.0,6602.0,0.99,44000.0
웩유리용기,13930.0,4215.0,0.3,18870.0
담금주병,6210.0,55271.0,8.9,8980.0
락앤락유리용기,8240.0,32195.0,3.91,10707.0
WECK유리용기,6140.0,4215.0,0.69,19061.0
유리반찬통,2870.0,98435.0,34.3,14446.0
나눔반찬통,2980.0,35137.0,11.79,9607.0
웩,7000.0,5837.0,0.83,19225.0
냉동밥용기,5650.0,91534.0,16.2,12528.0
젠한국냉동밥,5290.0,838.0,0.16,19921.0
글라스락밀폐용기,3650.0,98514.0,26.99,16079.0
락앤락밥용기,3640.0,10497.0,2.88,11267.0
WECK,5170.0,5837.0,1.13,18578.0
파이렉스380,1950.0,73.0,0.04,14780.0
내열유리물병,2270.0,82082.0,36.16,12569.0
델몬트미니병,2480.0,645.0,0.26,3015.0
타파웨어물통,3960.0,8553.0,2.16,14396.0
힙플라스크,5360.0,60202.0,11.23,20073.0
쉐이커보틀,4070.0,60114.0,14.77,10234.0
네이마르물병,2210.0,1388.0,0.63,33087.0
쉐이크통,3810.0,25565.0,6.71,13367.0
트라이탄보틀,2270.0,83247.0,36.67,6753.0
델몬트유리병,4310.0,2150.0,0.5,3090.0
날진물통,4490.0,6341.0,1.41,15202.0
에지리법랑,2590.0,7022.0,2.71,63689.0
법랑용기,2050.0,39689.0,19.36,22252.0
사각법랑냄비,1410.0,4913.0,3.48,22548.0
에지리쿡앤씰,2410.0,184.0,0.08,57941.0
에지리,9100.0,41299.0,4.54,56688.0
노다호로법랑,2130.0,15811.0,7.42,25160.0
에지리법랑냄비,2750.0,4581.0,1.67,49294.0
에지리냄비,1150.0,8334.0,7.25,49750.0
노다호로,1120.0,18860.0,16.84,26689.0
가정용실링기,1160.0,65993.0,56.89,28307.0
실링기계,1170.0,71892.0,61.45,194039.0
알텐바흐스텐밧드,6100.0,519.0,0.09,78394.0
모나쿡마이크로스텐용기,2430.0,165.0,0.07,69287.0
스텐락모스트,2310.0,4722.0,2.04,20131.0
데펜소,12900.0,52.0,0.0,19468.0
고트만통즈,2610.0,62.0,0.02,71899.0
올스텐반찬통,1070.0,3298.0,3.08,21049.0
시리얼디스펜서,3310.0,94277.0,28.48,37984.0
씨리얼디스펜서,1140.0,94277.0,82.7,31468.0
시리얼통,1370.0,71470.0,52.17,5924.0
쌀통20KG,6820.0,52190.0,7.65,61190.0
쌀통10KG,6920.0,90434.0,13.07,22361.0
헬로제인쌀통,5540.0,298.0,0.05,38315.0
락앤락쌀통,6520.0,11345.0,1.74,16670.0
진공쌀통10KG,2560.0,36234.0,14.15,38511.0
진공쌀통20KG,3430.0,28172.0,8.21,58041.0
타파웨어쌀통,3250.0,2418.0,0.74,78606.0
락앤락진공쌀통,2990.0,2815.0,0.94,42082.0
쌀항아리,2530.0,57855.0,22.87,55920.0
미락진공쌀통,4870.0,732.0,0.15,105798.0
쌀독항아리,1660.0,36983.0,22.28,50066.0
락앤락쌀통10KG,1270.0,4800.0,3.78,20572.0
원터치쌀통,1120.0,35017.0,31.27,27752.0
락앤락진공쌀통20KG,1140.0,1395.0,1.22,37792.0
하이볼얼음틀,3110.0,24918.0,8.01,7945.0
곰돌이얼음틀,1190.0,13914.0,11.69,5295.0
아이스볼메이커,1390.0,41329.0,29.73,6455.0
쥬얼아이스,3240.0,1025.0,0.32,38675.0
하이볼얼음,2520.0,35993.0,14.28,6544.0
얼음보관통,1150.0,85966.0,74.75,9225.0
시노글라스오일병,6890.0,21483.0,3.12,5477.0
파이나밀전동그라인더,13600.0,658.0,0.05,92622.0
시노글라스,4640.0,33243.0,7.16,5289.0
깨갈이,4730.0,79345.0,16.77,7600.0
기름병,5250.0,80675.0,15.37,5409.0
거꾸로소스통,2100.0,6769.0,3.22,3369.0
참기름병,3170.0,34816.0,10.98,5059.0
파이나밀,5080.0,853.0,0.17,71277.0
후추전동그라인더,1620.0,32348.0,19.97,30590.0
락앤락비스프리,10330.0,43118.0,4.17,18223.0
계란보관함,5380.0,103894.0,19.31,6714.0
데비마이어,9620.0,12190.0,1.27,43487.0
냉동실정리용기,7050.0,39907.0,5.66,9916.0
프리파라밀폐용기,7650.0,6816.0,0.89,42204.0
미라네주방,20030.0,718.0,0.04,27422.0
그린박스,8210.0,10218.0,1.24,44771.0
땡스소윤,17230.0,1375.0,0.08,36901.0
김밥재료보관용기,2420.0,7296.0,3.01,8687.0
고트만밀폐용기,9380.0,492.0,0.05,23591.0
버터벨,11670.0,3996.0,0.34,25938.0
바퀜진공용기,21050.0,274.0,0.01,49478.0
데비마이어그린백,5700.0,1724.0,0.3,59670.0
현관소금단지,2470.0,7988.0,3.23,18143.0
미니항아리,1340.0,76548.0,57.13,9977.0
소금항아리,3740.0,78545.0,21.0,22840.0
소금단지,1700.0,21121.0,12.42,14219.0
꿀단지,3820.0,35982.0,9.42,20572.0
장독대,14410.0,25257.0,1.75,9204.0
장독,2390.0,25325.0,10.6,7911.0
조지루시보온병,12080.0,27381.0,2.27,34610.0
미니보온병,3110.0,58535.0,18.82,18491.0
트윙고보온병,5000.0,1376.0,0.28,19473.0
락앤락보온병,4960.0,11235.0,2.27,23356.0
조지루시텀블러,3720.0,16494.0,4.43,33963.0
원터치텀블러,1760.0,90118.0,51.2,24691.0
헬리오스보온병,6650.0,1651.0,0.25,53786.0
분유보온병,3630.0,16874.0,4.65,24114.0
코끼리보온병,3810.0,7502.0,1.97,40071.0
어바웃톤블러파우더팩트,4000.0,1010.0,0.25,16508.0
클리오클러치팩트,3340.0,326.0,0.1,32290.0
디올팩트,7650.0,2245.0,0.29,84735.0
루나팩트,3140.0,3260.0,1.04,21283.0
클리오더블커버킬마그넷팩트,1230.0,382.0,0.31,19121.0
이니스프리노세범팩트,1380.0,776.0,0.56,16064.0
샤넬팩트,5080.0,1310.0,0.26,94173.0
조성아파운데이션,2190.0,4733.0,2.16,27590.0
조성아스틱파운데이션,2500.0,1760.0,0.7,28295.0
엘로엘,4810.0,10467.0,2.18,44651.0
엘로엘블랑스틱,2210.0,2225.0,1.01,44403.0
ELROEL,1680.0,10467.0,6.23,43460.0
파운데이션스틱,1540.0,39266.0,25.5,28038.0
조성아,7140.0,24532.0,3.44,17017.0
에이지투웨니스,24090.0,23589.0,0.98,19855.0
에이지투웨니스에센스커버팩트,8270.0,11822.0,1.43,17975.0
견미리팩트,17930.0,340.0,0.02,44403.0
에이지투웨니스리필,1030.0,12481.0,12.12,20784.0
에이지20S팩트리필,1300.0,5680.0,4.37,21413.0
에이지투웨니스팩트,6920.0,16568.0,2.39,18608.0
닥터3링클필커버팩트,2250.0,404.0,0.18,76975.0
에르메스플레인에어,1510.0,254.0,0.17,157110.0
시세이도파운데이션,4000.0,14733.0,3.68,63840.0
시세이도스포츠커버파운데이션,1570.0,1037.0,0.66,16935.0
토니모리아이라이너,1310.0,3555.0,2.71,10015.0
바비브라운젤아이라이너,1070.0,1427.0,1.33,45623.0
토니모리백젤아이라이너,2010.0,1605.0,0.8,10630.0
젤라이너,1060.0,71554.0,67.5,10062.0
